年,月,日,レース場番号,レース番号,着順,勝敗,枠番,選手登番,年齢,体重,級別,全国勝率,モーター2連率,ボート2連率,コース別複勝率,コース別平均スタート順位,コース別1着回数,コース別2着回数,1着回数,2着回数
2025,6,24,16,4,5.0,0.0,6,5266,24,52,B1,2.3,26.61,25.64,0.0,5.6,0.0,0.0,0.0,3.0
2025,6,24,16,5,1.0,1.0,1,3873,49,51,A2,5.98,41.67,38.39,68.0,3.5,14.0,3.0,25.0,21.0
2025,6,24,16,5,2.0,1.0,2,4697,38,50,B1,4.07,26.83,26.79,25.0,3.8,0.0,5.0,8.0,16.0
2025,6,24,16,5,6.0,0.0,3,4846,31,51,B1,3.5,26.5,31.03,13.0,3.0,1.0,2.0,6.0,16.0
2025,6,24,16,5,3.0,0.0,4,4967,26,52,A2,6.04,42.15,38.26,27.7,2.7,2.0,3.0,26.0,17.0
2025,6,24,16,5,5.0,0.0,5,5372,22,53,B2,1.32,28.93,37.5,0.0,4.0,0.0,0.0,0.0,0.0
2025,6,24,16,5,4.0,0.0,6,4748,39,53,A1,6.34,32.77,46.15,20.0,2.1,1.0,3.0,39.0,31.0
2025,6,24,16,6,4.0,0.0,1,3975,48,52,A2,5.58,26.27,27.43,82.1,2.5,13.0,10.0,20.0,31.0
2025,6,24,16,6,1.0,1.0,2,4850,30,54,A1,5.2,32.52,26.5,45.4,2.1,1.0,9.0,20.0,22.0
2025,6,24,16,6,2.0,1.0,3,4710,35,53,A2,6.42,38.76,23.53,35.2,2.7,2.0,4.0,29.0,18.0
2025,6,24,16,6,3.0,0.0,4,4979,29,53,B1,4.17,44.0,39.83,30.7,3.7,0.0,4.0,2.0,15.0
2025,6,24,16,6,5.0,0.0,5,5012,27,53,B1,5.87,25.0,33.04,31.8,2.0,2.0,5.0,30.0,22.0
2025,6,24,16,6,6.0,0.0,6,3860,52,53,B1,3.93,41.94,42.34,0.0,4.9,0.0,0.0,4.0,15.0
2025,6,24,16,7,1.0,1.0,1,5115,25,52,B1,6.02,24.39,35.96,84.6,1.8,17.0,5.0,28.0,34.0
2025,6,24,16,7,3.0,0.0,2,4703,37,51,A1,6.56,38.21,25.64,66.6,1.9,7.0,7.0,40.0,28.0
2025,6,24,16,7,6.0,0.0,3,3875,48,52,B1,4.43,39.83,38.79,22.2,2.9,1.0,3.0,9.0,14.0
2025,6,24,16,7,2.0,1.0,4,4695,39,55,A2,5.21,52.03,37.72,29.4,3.7,2.0,3.0,18.0,20.0
2025,6,24,16,7,5.0,0.0,5,5048,31,56,B1,4.37,26.05,23.58,16.6,3.6,0.0,3.0,10.0,20.0
2025,6,24,16,7,4.0,0.0,6,4779,39,53,B1,4.52,34.17,25.66,7.1,3.5,1.0,0.0,6.0,15.0
2025,6,24,16,8,1.0,1.0,1,4163,43,52,B1,5.7,28.69,23.93,90.0,3.2,15.0,3.0,21.0,26.0
2025,6,24,16,8,2.0,1.0,2,4959,29,53,A1,6.65,37.01,32.14,47.3,3.3,4.0,5.0,36.0,17.0
2025,6,24,16,8,6.0,0.0,3,5237,25,55,B1,3.37,27.12,25.44,18.7,2.4,1.0,2.0,6.0,9.0
2025,6,24,16,8,3.0,0.0,4,3722,54,53,B1,3.79,32.56,45.22,20.8,3.4,2.0,3.0,4.0,13.0
2025,6,24,16,8,4.0,0.0,5,4106,45,52,B1,3.66,39.68,27.52,6.2,3.9,0.0,1.0,8.0,9.0
2025,6,24,16,8,5.0,0.0,6,4302,42,53,A2,6.1,25.62,38.74,0.0,3.0,0.0,0.0,24.0,28.0
2025,6,24,16,9,1.0,1.0,1,4967,26,52,A2,6.04,42.15,38.26,77.7,3.7,13.0,1.0,26.0,17.0
2025,6,24,16,9,4.0,0.0,2,5266,24,52,B1,2.3,26.61,25.64,16.6,4.5,0.0,1.0,0.0,3.0
2025,6,24,16,9,6.0,0.0,3,3869,49,54,B1,4.14,30.83,28.21,11.1,3.9,0.0,2.0,9.0,11.0
2025,6,24,16,9,3.0,0.0,4,4702,38,52,A2,6.18,30.95,34.23,41.1,2.5,2.0,5.0,28.0,22.0
2025,6,24,16,9,5.0,0.0,5,5379,21,54,B2,1.64,33.06,40.52,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,24,16,9,2.0,1.0,6,4172,42,52,A1,6.65,45.16,31.3,11.7,4.4,1.0,1.0,36.0,30.0
2025,6,24,16,10,1.0,1.0,1,3893,49,54,B1,4.23,27.43,33.33,40.0,2.7,2.0,2.0,5.0,10.0
2025,6,24,16,10,4.0,0.0,2,4873,31,53,A2,5.58,33.06,37.61,66.6,3.7,2.0,8.0,13.0,25.0
2025,6,24,16,10,5.0,0.0,3,5242,24,59,B1,3.36,45.45,26.96,15.3,4.2,0.0,4.0,2.0,12.0
2025,6,24,16,10,3.0,0.0,4,4697,38,50,B1,4.07,26.83,26.79,27.7,3.4,2.0,3.0,8.0,16.0
2025,6,24,16,10,2.0,1.0,5,3975,48,52,A2,5.58,26.27,27.43,8.0,3.2,0.0,2.0,20.0,31.0
2025,6,24,16,10,6.0,0.0,6,3825,51,60,B1,4.28,24.37,34.51,9.0,2.2,1.0,1.0,13.0,18.0
2025,6,24,16,11,1.0,1.0,1,4703,37,51,A1,6.56,38.21,25.64,80.0,2.3,25.0,3.0,40.0,28.0
2025,6,24,16,11,5.0,0.0,2,3885,51,54,A2,5.39,29.01,40.71,40.0,3.0,1.0,7.0,25.0,22.0
2025,6,24,16,11,6.0,0.0,3,4748,39,53,A1,6.34,32.77,46.15,48.1,2.1,7.0,6.0,39.0,31.0
2025,6,24,16,11,2.0,1.0,4,4179,42,52,B1,5.66,22.41,30.43,30.0,2.6,0.0,6.0,19.0,23.0
2025,6,24,16,11,3.0,0.0,5,4710,35,53,A2,6.42,38.76,23.53,28.5,3.1,1.0,3.0,29.0,18.0
2025,6,24,16,11,4.0,0.0,6,4258,41,52,A2,5.3,29.51,36.75,4.3,5.0,0.0,1.0,16.0,26.0
2025,6,24,16,12,1.0,1.0,1,4959,29,53,A1,6.65,37.01,32.14,92.5,3.3,22.0,3.0,36.0,17.0
2025,6,24,16,12,4.0,0.0,2,3873,49,51,A2,5.98,41.67,38.39,35.2,3.4,2.0,4.0,25.0,21.0
2025,6,24,16,12,6.0,0.0,3,3866,50,57,B2,4.18,22.88,39.32,40.0,2.4,2.0,2.0,8.0,7.0
2025,6,24,16,12,3.0,0.0,4,4452,37,53,A2,5.57,40.0,40.52,35.2,3.9,1.0,5.0,14.0,20.0
2025,6,24,16,12,2.0,1.0,5,4850,30,54,A1,5.2,32.52,26.5,8.3,2.5,0.0,2.0,20.0,22.0
2025,6,24,16,12,5.0,0.0,6,4695,39,55,A2,5.21,52.03,37.72,4.0,3.8,0.0,1.0,18.0,20.0
2025,6,24,15,1,2.0,1.0,1,4583,35,52,B1,5.49,29.44,30.9,87.5,2.3,10.0,4.0,18.0,18.0
2025,6,24,15,1,5.0,0.0,2,3843,48,54,B1,4.76,36.67,38.72,35.2,3.4,2.0,4.0,17.0,14.0
2025,6,24,15,1,1.0,1.0,3,5229,22,56,B1,5.9,38.04,36.36,54.5,3.8,2.0,10.0,24.0,31.0
2025,6,24,15,1,3.0,0.0,4,4495,38,54,B1,4.77,43.09,37.34,8.3,3.6,1.0,0.0,15.0,9.0
2025,6,24,15,1,4.0,0.0,5,3304,57,53,B1,5.92,46.93,38.3,27.2,3.7,3.0,3.0,35.0,29.0
2025,6,24,15,1,6.0,0.0,6,3807,50,51,B1,4.49,26.25,30.9,0.0,4.3,0.0,0.0,15.0,6.0
2025,6,24,15,2,2.0,1.0,1,3747,50,53,B1,5.03,44.2,32.9,80.9,2.6,10.0,7.0,22.0,25.0
2025,6,24,15,2,3.0,0.0,2,5135,25,54,B1,5.52,32.58,40.77,40.0,3.7,3.0,5.0,25.0,21.0
2025,6,24,15,2,5.0,0.0,3,3362,55,55,B1,5.5,34.29,32.27,36.3,4.0,6.0,6.0,26.0,35.0
2025,6,24,15,2,4.0,0.0,4,4578,36,52,B1,6.57,42.46,34.45,40.0,3.1,6.0,2.0,34.0,21.0
2025,6,24,15,2,1.0,1.0,5,4757,35,52,A1,6.38,26.17,35.74,26.6,3.4,3.0,5.0,29.0,32.0
2025,6,24,15,2,6.0,0.0,6,4369,39,58,A2,6.23,27.37,38.24,11.7,4.5,1.0,1.0,28.0,27.0
2025,6,24,15,3,6.0,0.0,1,4167,43,59,B1,4.75,38.74,32.6,37.5,2.9,2.0,4.0,7.0,21.0
2025,6,24,15,3,5.0,0.0,2,3935,47,56,B1,5.15,36.16,32.02,35.7,2.9,2.0,3.0,11.0,12.0
2025,6,24,15,3,1.0,1.0,3,5020,33,55,B1,4.45,30.0,36.32,33.3,2.3,1.0,4.0,8.0,12.0
2025,6,24,15,3,4.0,0.0,4,4505,37,56,A1,6.19,36.57,31.28,20.0,4.2,1.0,2.0,23.0,18.0
2025,6,24,15,3,2.0,1.0,5,4976,31,53,B1,5.32,47.51,33.05,16.0,2.7,1.0,3.0,25.0,24.0
2025,6,24,15,3,3.0,0.0,6,3684,51,53,A2,6.16,33.88,32.61,0.0,5.3,0.0,0.0,29.0,30.0
2025,6,24,15,4,2.0,1.0,1,3986,47,57,B1,5.0,37.64,36.02,86.6,2.1,11.0,2.0,15.0,18.0
2025,6,24,15,4,5.0,0.0,2,4980,29,52,A1,6.5,30.81,33.91,59.0,2.8,8.0,5.0,37.0,25.0
2025,6,24,15,4,3.0,0.0,3,5199,23,55,B1,4.58,38.17,35.19,10.0,3.2,1.0,0.0,5.0,12.0
2025,6,24,15,4,6.0,0.0,4,4331,41,54,A2,5.69,42.13,34.31,29.4,3.2,4.0,1.0,20.0,17.0
2025,6,24,15,4,1.0,1.0,5,4906,30,54,B1,5.8,40.76,32.19,31.5,3.1,1.0,5.0,21.0,23.0
2025,6,24,15,4,4.0,0.0,6,5049,30,53,A2,5.78,36.81,35.32,6.2,4.1,0.0,1.0,18.0,15.0
2025,6,24,15,5,1.0,1.0,1,5096,29,53,B1,5.99,45.61,38.1,77.7,2.4,12.0,2.0,26.0,23.0
2025,6,24,15,5,3.0,0.0,2,4533,36,51,B1,5.6,29.07,35.04,30.0,3.3,1.0,2.0,20.0,18.0
2025,6,24,15,5,4.0,0.0,3,3961,46,56,A2,6.18,33.16,41.07,56.5,2.7,5.0,8.0,30.0,21.0
2025,6,24,15,5,5.0,0.0,4,3736,51,52,B1,4.34,28.49,33.91,20.0,3.0,1.0,1.0,9.0,12.0
2025,6,24,15,5,6.0,0.0,5,4966,27,55,A2,5.42,26.63,31.74,38.4,2.8,3.0,2.0,21.0,20.0
2025,6,24,15,5,2.0,1.0,6,4856,29,53,A1,6.56,33.51,38.72,11.1,3.9,0.0,2.0,36.0,27.0
2025,6,24,15,6,3.0,0.0,1,3777,49,54,A2,5.71,29.51,32.47,75.0,3.8,13.0,5.0,30.0,18.0
2025,6,24,15,6,6.0,0.0,2,5106,26,52,B1,4.06,31.87,38.3,19.0,4.5,2.0,2.0,11.0,10.0
2025,6,24,15,6,1.0,1.0,3,3956,47,59,A1,6.23,38.95,31.22,31.8,3.1,1.0,6.0,30.0,18.0
2025,6,24,15,6,4.0,0.0,4,5224,23,51,A1,6.75,31.75,38.16,27.7,3.7,2.0,3.0,27.0,35.0
2025,6,24,15,6,2.0,1.0,5,3807,50,51,B1,4.49,26.25,30.9,22.2,3.9,2.0,2.0,15.0,6.0
2025,6,24,15,6,5.0,0.0,6,3852,52,51,B1,5.62,27.37,33.19,4.7,3.6,0.0,1.0,19.0,29.0
2025,6,24,15,7,1.0,1.0,1,4578,36,52,B1,6.57,42.46,34.45,100.0,1.9,16.0,3.0,34.0,21.0
2025,6,24,15,7,2.0,1.0,2,4931,29,53,A1,5.83,34.25,35.15,40.9,3.0,4.0,5.0,24.0,20.0
2025,6,24,15,7,6.0,0.0,3,3696,53,52,A2,5.45,40.66,36.17,50.0,3.7,2.0,9.0,15.0,22.0
2025,6,24,15,7,5.0,0.0,4,5020,33,55,B1,4.45,30.0,36.32,31.2,2.7,1.0,4.0,8.0,12.0
2025,6,24,15,7,3.0,0.0,5,3960,46,55,A1,7.59,39.06,40.09,18.7,2.6,0.0,3.0,24.0,26.0
2025,6,24,15,7,4.0,0.0,6,3843,48,54,B1,4.76,36.67,38.72,0.0,4.1,0.0,0.0,17.0,14.0
2025,6,24,15,8,3.0,0.0,1,4269,39,53,A1,6.78,26.25,41.13,90.9,2.5,17.0,3.0,29.0,22.0
2025,6,24,15,8,6.0,0.0,2,4889,36,52,A2,5.27,40.12,34.33,40.0,1.9,3.0,3.0,28.0,14.0
2025,6,24,15,8,4.0,0.0,3,3747,50,53,B1,5.03,44.2,32.9,31.8,2.9,2.0,5.0,22.0,25.0
2025,6,24,15,8,5.0,0.0,4,4593,44,52,A2,5.45,40.76,36.32,27.7,3.7,0.0,5.0,18.0,22.0
2025,6,24,15,8,2.0,1.0,5,3935,47,56,B1,5.15,36.16,32.02,20.0,4.2,0.0,2.0,11.0,12.0
2025,6,24,15,8,1.0,1.0,6,5229,22,56,B1,5.9,38.04,36.36,11.7,2.4,0.0,2.0,24.0,31.0
2025,6,24,15,9,1.0,1.0,1,4331,41,54,A2,5.69,42.13,34.31,68.1,2.3,11.0,4.0,20.0,17.0
2025,6,24,15,9,6.0,0.0,2,4254,41,53,A2,5.81,31.25,39.48,60.0,2.1,4.0,8.0,27.0,22.0
2025,6,24,15,9,5.0,0.0,3,3304,57,53,B1,5.92,46.93,38.3,38.7,3.4,6.0,6.0,35.0,29.0
2025,6,24,15,9,3.0,0.0,4,3684,51,53,A2,6.16,33.88,32.61,40.0,3.3,3.0,5.0,29.0,30.0
2025,6,24,15,9,4.0,0.0,5,5135,25,54,B1,5.52,32.58,40.77,37.5,3.8,3.0,3.0,25.0,21.0
2025,6,24,15,9,2.0,1.0,6,5197,23,54,A1,6.2,34.74,37.61,6.6,2.9,0.0,1.0,33.0,11.0
2025,6,24,15,10,1.0,1.0,1,4584,35,54,A1,7.02,34.43,32.74,83.8,1.8,23.0,3.0,44.0,22.0
2025,6,24,15,10,3.0,0.0,2,3961,46,56,A2,6.18,33.16,41.07,33.3,3.0,3.0,4.0,30.0,21.0
2025,6,24,15,10,6.0,0.0,3,3777,49,54,A2,5.71,29.51,32.47,42.8,3.2,5.0,4.0,30.0,18.0
2025,6,24,15,10,2.0,1.0,4,4906,30,54,B1,5.8,40.76,32.19,40.0,2.6,4.0,4.0,21.0,23.0
2025,6,24,15,10,4.0,0.0,5,4739,33,50,A1,6.47,49.15,33.33,19.0,3.8,1.0,3.0,28.0,21.0
2025,6,24,15,10,5.0,0.0,6,4495,38,54,B1,4.77,43.09,37.34,10.0,3.1,1.0,1.0,15.0,9.0
2025,6,24,15,11,1.0,1.0,1,4931,29,53,A1,5.83,34.25,35.15,78.5,2.4,16.0,6.0,24.0,20.0
2025,6,24,15,11,2.0,1.0,2,3956,47,59,A1,6.23,38.95,31.22,41.1,3.2,3.0,4.0,30.0,18.0
2025,6,24,15,11,5.0,0.0,3,5049,30,53,A2,5.78,36.81,35.32,25.0,3.1,2.0,1.0,18.0,15.0
2025,6,24,15,11,4.0,0.0,4,4369,39,58,A2,6.23,27.37,38.24,55.0,2.9,4.0,7.0,28.0,27.0
2025,6,24,15,11,3.0,0.0,5,4505,37,56,A1,6.19,36.57,31.28,61.5,2.3,4.0,4.0,23.0,18.0
2025,6,24,15,11,6.0,0.0,6,4966,27,55,A2,5.42,26.63,31.74,4.5,3.3,0.0,1.0,21.0,20.0
2025,6,24,15,12,1.0,1.0,1,3960,46,55,A1,7.59,39.06,40.09,85.7,2.1,15.0,3.0,24.0,26.0
2025,6,24,15,12,2.0,1.0,2,4757,35,52,A1,6.38,26.17,35.74,47.6,4.1,2.0,8.0,29.0,32.0
2025,6,24,15,12,6.0,0.0,3,4980,29,52,A1,6.5,30.81,33.91,45.4,3.1,5.0,5.0,37.0,25.0
2025,6,24,15,12,4.0,0.0,4,4856,29,53,A1,6.56,33.51,38.72,38.1,3.0,3.0,5.0,36.0,27.0
2025,6,24,15,12,5.0,0.0,5,4269,39,53,A1,6.78,26.25,41.13,33.3,3.1,2.0,3.0,29.0,22.0
2025,6,24,15,12,3.0,0.0,6,5224,23,51,A1,6.75,31.75,30.36,17.3,4.3,0.0,4.0,27.0,35.0
2025,6,24,11,1,3.0,0.0,1,3708,51,56,B1,5.15,20.0,31.25,58.8,2.9,6.0,4.0,19.0,20.0
2025,6,24,11,1,2.0,1.0,2,4514,35,53,A1,6.74,21.21,32.26,64.0,3.2,9.0,7.0,53.0,26.0
2025,6,24,11,1,1.0,1.0,3,4388,39,52,A2,6.09,39.47,30.77,47.6,2.7,5.0,5.0,30.0,27.0
2025,6,24,11,1,6.0,0.0,4,4429,39,61,B1,4.1,20.93,40.91,22.7,3.6,2.0,3.0,10.0,12.0
2025,6,24,11,1,5.0,0.0,5,3596,55,55,B1,4.68,25.71,4.88,6.2,3.8,0.0,1.0,5.0,14.0
2025,6,24,11,1,4.0,0.0,6,5343,22,52,B2,2.39,26.32,50.0,5.4,3.6,1.0,3.0,1.0,4.0
2025,6,24,11,2,2.0,1.0,1,3973,48,54,B1,4.14,26.32,25.0,46.1,2.5,2.0,4.0,7.0,19.0
2025,6,24,11,2,3.0,0.0,2,3305,57,52,B1,4.08,55.1,29.17,12.5,3.5,0.0,2.0,6.0,8.0
2025,6,24,11,2,1.0,1.0,3,4466,38,53,A2,5.58,22.86,45.45,37.9,3.2,3.0,8.0,18.0,29.0
2025,6,24,11,2,5.0,0.0,4,4005,47,57,B1,3.0,35.9,35.14,0.0,3.3,0.0,0.0,5.0,3.0
2025,6,24,11,2,4.0,0.0,5,3538,57,53,B1,4.99,51.43,31.58,0.0,3.9,0.0,0.0,22.0,16.0
2025,6,24,11,2,6.0,0.0,6,5400,22,54,B2,0.92,20.0,32.56,0.0,0.0,0.0,0.0,0.0,0.0
2025,6,24,11,3,1.0,1.0,1,4458,39,53,B1,4.98,40.54,41.46,78.2,2.4,13.0,5.0,25.0,20.0
2025,6,24,11,3,3.0,0.0,2,4470,38,53,A1,6.72,35.9,6.45,52.1,3.0,2.0,10.0,37.0,32.0
2025,6,24,11,3,2.0,1.0,3,3619,51,52,B1,4.84,56.25,20.0,29.4,3.6,3.0,2.0,24.0,14.0
2025,6,24,11,3,6.0,0.0,4,3432,57,53,B1,4.71,6.06,37.84,24.0,3.7,2.0,4.0,15.0,21.0
2025,6,24,11,3,4.0,0.0,5,3499,56,52,A1,6.05,16.67,27.78,13.3,2.4,1.0,1.0,22.0,22.0
2025,6,24,11,3,5.0,0.0,6,3306,57,55,B1,4.14,28.57,31.58,0.0,4.4,0.0,0.0,9.0,6.0
2025,6,24,11,4,3.0,0.0,1,4977,31,55,A1,6.26,38.46,42.5,61.1,3.1,8.0,3.0,17.0,16.0
2025,6,24,11,4,2.0,1.0,2,4925,32,52,A2,5.76,12.9,41.18,42.1,3.1,3.0,5.0,19.0,22.0
2025,6,24,11,4,5.0,0.0,3,3454,54,60,B1,4.34,28.95,30.0,43.7,2.6,0.0,7.0,5.0,20.0
2025,6,24,11,4,1.0,1.0,4,3591,56,52,B2,3.43,51.16,41.94,7.6,4.2,0.0,1.0,4.0,4.0
2025,6,24,11,4,6.0,0.0,5,5339,24,52,B1,4.4,31.91,24.32,20.6,3.5,1.0,5.0,3.0,11.0
2025,6,24,11,4,4.0,0.0,6,4305,41,52,A1,6.92,36.84,13.33,29.4,4.0,1.0,4.0,26.0,33.0
2025,6,24,11,5,2.0,1.0,1,3605,53,54,B1,4.36,61.11,35.29,60.0,3.3,7.0,2.0,10.0,11.0
2025,6,24,11,5,5.0,0.0,2,3615,52,50,B1,4.5,12.9,17.65,20.0,3.0,0.0,4.0,13.0,15.0
2025,6,24,11,5,1.0,1.0,3,4226,42,55,B1,4.32,32.43,31.58,16.6,2.2,0.0,3.0,9.0,13.0
2025,6,24,11,5,6.0,0.0,4,5090,24,53,B1,4.69,44.74,52.78,45.4,3.4,2.0,3.0,12.0,18.0
2025,6,24,11,5,3.0,0.0,5,4137,44,53,A1,7.03,30.0,32.5,31.5,2.8,1.0,5.0,36.0,35.0
2025,6,24,11,5,4.0,0.0,6,4796,33,51,A2,5.37,36.17,45.16,21.4,1.9,0.0,3.0,26.0,22.0
2025,6,24,11,6,5.0,0.0,1,4325,42,52,B1,4.82,35.0,21.62,46.6,3.2,4.0,3.0,12.0,17.0
2025,6,24,11,6,6.0,0.0,2,4005,47,57,B1,3.0,35.9,35.14,26.6,3.1,2.0,2.0,5.0,3.0
2025,6,24,11,6,1.0,1.0,3,3708,51,56,B1,5.15,20.0,31.25,38.1,2.6,1.0,7.0,19.0,20.0
2025,6,24,11,6,2.0,1.0,4,4090,44,55,A1,6.14,29.73,23.08,45.0,2.0,3.0,6.0,35.0,26.0
2025,6,24,11,6,3.0,0.0,5,4649,41,51,A2,5.66,30.95,36.96,22.7,2.1,1.0,4.0,28.0,22.0
2025,6,24,11,6,4.0,0.0,6,3156,60,54,B1,4.67,28.57,52.5,11.1,4.1,0.0,1.0,6.0,16.0
2025,6,24,11,7,1.0,1.0,1,4442,38,53,A2,5.72,28.95,34.48,79.1,2.4,16.0,3.0,33.0,20.0
2025,6,24,11,7,3.0,0.0,2,3306,57,55,B1,4.14,28.57,31.58,18.7,3.9,1.0,2.0,9.0,6.0
2025,6,24,11,7,4.0,0.0,3,3973,48,54,B1,4.14,26.32,25.0,13.6,3.7,2.0,1.0,7.0,19.0
2025,6,24,11,7,6.0,0.0,4,5323,22,57,B1,3.87,44.74,40.0,12.5,3.6,0.0,2.0,6.0,7.0
2025,6,24,11,7,5.0,0.0,5,4429,39,61,B1,4.1,20.93,40.91,0.0,3.9,0.0,0.0,10.0,12.0
2025,6,24,11,7,2.0,1.0,6,4645,45,53,A1,6.1,60.53,48.72,5.0,3.6,1.0,0.0,28.0,20.0
2025,6,24,11,8,1.0,1.0,1,3653,51,53,B1,4.13,30.56,10.71,63.1,3.4,4.0,8.0,8.0,23.0
2025,6,24,11,8,2.0,1.0,2,4308,41,52,A1,6.19,16.13,47.5,41.1,3.5,2.0,5.0,20.0,23.0
2025,6,24,11,8,4.0,0.0,3,3305,57,52,B1,4.08,55.1,29.17,6.6,4.1,0.0,1.0,6.0,8.0
2025,6,24,11,8,3.0,0.0,4,4458,39,53,B1,4.98,40.54,41.46,25.0,3.0,3.0,3.0,25.0,20.0
2025,6,24,11,8,6.0,0.0,5,5343,22,52,B2,2.39,26.32,50.0,50.0,3.5,0.0,1.0,1.0,4.0
2025,6,24,11,8,5.0,0.0,6,3664,55,57,B1,5.04,46.0,41.67,5.5,4.1,1.0,0.0,20.0,19.0
2025,6,24,11,9,1.0,1.0,1,3499,56,52,A1,6.05,16.67,27.78,71.4,2.3,16.0,4.0,22.0,22.0
2025,6,24,11,9,2.0,1.0,2,3596,55,55,B1,4.68,25.71,4.88,22.2,3.0,0.0,4.0,5.0,14.0
2025,6,24,11,9,6.0,0.0,3,3615,52,50,B1,4.5,12.9,17.65,18.5,3.4,2.0,3.0,13.0,15.0
2025,6,24,11,9,5.0,0.0,4,5313,24,52,B1,3.01,28.13,54.05,7.1,3.6,1.0,0.0,2.0,7.0
2025,6,24,11,9,4.0,0.0,5,3910,51,52,B1,4.43,24.14,32.35,15.7,3.7,1.0,2.0,12.0,16.0
2025,6,24,11,9,3.0,0.0,6,5339,24,52,B1,4.4,31.91,24.32,9.3,3.2,0.0,4.0,3.0,11.0
2025,6,24,11,10,2.0,1.0,1,4305,41,52,A1,6.92,36.84,13.33,95.8,2.9,14.0,9.0,26.0,33.0
2025,6,24,11,10,1.0,1.0,2,4137,44,53,A1,7.03,30.0,32.5,47.6,2.6,2.0,8.0,36.0,35.0
2025,6,24,11,10,5.0,0.0,3,3432,57,53,B1,4.71,6.06,38.3,23.0,3.3,2.0,4.0,15.0,21.0
2025,6,24,11,10,3.0,0.0,4,4466,38,53,A2,5.58,22.86,45.45,16.0,3.6,2.0,2.0,18.0,29.0
2025,6,24,11,10,4.0,0.0,5,4388,39,52,A2,6.09,39.47,30.77,25.0,3.3,1.0,5.0,30.0,27.0
2025,6,24,11,10,6.0,0.0,6,4325,42,52,B1,4.82,35.0,21.62,7.1,3.4,0.0,1.0,12.0,17.0
2025,6,24,11,11,1.0,1.0,1,4796,33,51,A2,5.37,36.17,45.16,95.2,1.7,17.0,3.0,26.0,22.0
2025,6,24,11,11,5.0,0.0,2,3538,57,53,B1,4.99,51.43,31.58,36.8,3.6,1.0,6.0,22.0,16.0
2025,6,24,11,11,4.0,0.0,3,4090,44,55,A1,6.14,29.73,23.08,36.6,2.2,6.0,5.0,35.0,26.0
2025,6,24,11,11,6.0,0.0,4,4470,38,53,A1,6.72,35.9,6.45,36.8,2.5,4.0,3.0,37.0,32.0
2025,6,24,11,11,2.0,1.0,5,4977,31,55,A1,6.26,38.46,42.5,6.6,4.1,0.0,1.0,17.0,16.0
2025,6,24,11,11,3.0,0.0,6,4442,38,53,A2,5.72,28.95,34.48,25.0,4.4,2.0,2.0,33.0,20.0
2025,6,24,11,12,1.0,1.0,1,4645,45,53,A1,6.1,60.53,48.72,90.9,2.3,16.0,4.0,28.0,20.0
2025,6,24,11,12,3.0,0.0,2,4649,41,51,A2,5.66,30.95,36.96,50.0,2.5,2.0,11.0,28.0,22.0
2025,6,24,11,12,4.0,0.0,3,5090,24,53,B1,4.69,44.74,52.78,26.3,2.9,3.0,2.0,12.0,18.0
2025,6,24,11,12,2.0,1.0,4,4514,35,53,A1,6.74,21.21,32.26,28.5,4.1,3.0,3.0,53.0,26.0
2025,6,24,11,12,6.0,0.0,5,3619,51,52,B1,4.84,56.25,20.0,11.7,5.1,2.0,0.0,24.0,14.0
2025,6,24,11,12,5.0,0.0,6,4308,41,52,A1,6.19,16.13,47.5,23.0,4.1,0.0,3.0,20.0,23.0
2025,6,24,10,1,1.0,1.0,1,4183,39,48,A2,6.52,32.05,43.04,88.4,2.2,18.0,5.0,40.0,19.0
2025,6,24,10,1,2.0,1.0,2,4775,31,46,B1,4.79,31.33,35.06,0.0,3.5,0.0,0.0,7.0,5.0
2025,6,24,10,1,4.0,0.0,3,4965,27,53,B1,4.78,29.89,36.84,21.4,3.0,3.0,0.0,12.0,11.0
2025,6,24,10,1,5.0,0.0,4,4534,35,46,B1,3.72,32.1,30.38,20.0,3.3,1.0,1.0,3.0,5.0
2025,6,24,10,1,6.0,0.0,5,3207,59,55,B1,3.67,37.35,32.5,0.0,3.5,0.0,0.0,1.0,4.0
2025,6,24,10,1,3.0,0.0,6,5192,23,48,B2,4.2,35.53,22.78,0.0,4.3,0.0,0.0,2.0,9.0
2025,6,24,10,2,1.0,1.0,1,4824,32,52,A1,6.34,30.86,34.72,75.8,2.5,20.0,2.0,34.0,13.0
2025,6,24,10,2,6.0,0.0,2,4131,45,57,B1,5.36,27.5,28.95,56.2,3.3,1.0,8.0,13.0,30.0
2025,6,24,10,2,4.0,0.0,3,4679,35,59,A2,5.54,30.67,30.14,40.0,3.3,4.0,2.0,24.0,18.0
2025,6,24,10,2,2.0,1.0,4,4281,41,54,B1,5.42,30.77,48.05,20.8,2.7,1.0,4.0,9.0,18.0
2025,6,24,10,2,3.0,0.0,5,3870,49,53,B1,4.13,30.43,34.62,7.6,3.1,1.0,0.0,8.0,11.0
2025,6,24,10,2,5.0,0.0,6,5332,21,53,B1,3.27,35.44,35.9,4.7,2.8,0.0,1.0,6.0,8.0
2025,6,24,10,3,2.0,1.0,1,3302,57,46,B1,4.98,30.12,38.96,55.5,2.8,6.0,4.0,22.0,14.0
2025,6,24,10,3,5.0,0.0,2,4300,42,51,B1,4.12,37.66,34.62,33.3,4.0,2.0,3.0,9.0,10.0
